Condition_Year_Make_Model,Price,Dealer_Make,Dealer,Vin,Stock
pre-owned 2022 subaru outback onyx edition xt,"$34,551","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 4S4BTGJD0N3251497,
pre-owned 2021 hyundai palisade calligraphy,"$48,320","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KM8R74HE3MU253270,
pre-owned 2021 lexus ux 250h f sport,"$34,871","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: JTHE9JBH5M2044413,
certified pre-owned 2021 dodge charger r/t,"$35,441","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 2C3CDXCT6MH625427,
pre-owned 2023 dodge hornet gt plus,"$36,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: ZACNDFBN8P3A04427,
pre-owned 2023 nissan pathfinder platinum,"$36,992","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 5N1DR3DJ4PC222055,
certified pre-owned 2024 ford mustang ecoboost,"$35,996","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1FAGP8UH2R5101684,
pre-owned 2022 genesis g70 3.3t,"$36,937","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMTG54TEXNU103538,
pre-owned 2020 lincoln aviator black label,"$37,448","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 5LM5J9XC8LGL24518,
pre-owned 2022 genesis gv70 2.5t,"$39,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMUMADTB3NU023840,
pre-owned 2024 subaru outback touring xt,"$39,504","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 4S4BTGPDXR3223851,
pre-owned 2020 jeep wrangler unlimited sahara,"$38,442","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C4HJXEN3LW314627,
pre-owned 2023 dodge hornet gt plus,"$37,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: ZACNDFBN8P3A05223,
pre-owned 2024 genesis g70 2.5t,"$47,815","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMTG34SC6RU139111,
pre-owned 2025 genesis g70 2.5t,"$44,105","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMTG34SC3SU145714,
pre-owned 2021 ford explorer st,"$39,557","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1FM5K8GC1MGA99919,
pre-owned 2024 genesis g70 2.5t,"$47,470","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMTG34SC3RU137901,
pre-owned 2024 genesis g70 2.5t,"$47,325","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMTG34SC2RU139123,
pre-owned 2024 genesis g70 2.5t,"$47,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMTG34SC0RU137824,
pre-owned 2021 genesis gv80 3.5t,"$39,881","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMUHCESC2MU061733,
pre-owned 2024 genesis g70 2.5t,"$49,945","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMTG34SC2RU137761,
certified pre-owned 2022 ford mustang gt premium,"$48,771","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1FATP8FF8N5127873,
pre-owned 2020 jeep wrangler unlimited rubicon,"$40,884","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C4HJXFGXLW319338,
pre-owned 2023 jeep gladiator sport,"$42,674","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6JJTAG6PL582541,
pre-owned 2003 jeep wrangler sport,"$44,571","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1J4FA49S83P306422,
certified pre-owned 2023 ford transit-250 base,"$43,551","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1FTBR3X8XPKB02285,
pre-owned 2022 genesis g80 3.5t,"$71,890","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMTGB4SD5NU126615,
pre-owned 2023 chevrolet silverado 1500 rst,"$48,776","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1GCUDEED4PZ222934,
pre-owned 2024 hyundai santa fe calligraphy,"$50,155","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 5NMP5DGL7RH054688,
pre-owned 2024 hyundai santa fe calligraphy,"$50,195","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 5NMP5DGL4RH049304,
pre-owned 2024 hyundai santa fe calligraphy,"$50,220","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 5NMP5DGL7RH052665,
pre-owned 2024 hyundai santa fe calligraphy,"$50,185","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 5NMP5DGL2RH053397,
pre-owned 2025 bmw x1 xdrive28i,"$47,357","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: WBX73EF0XS5238411,
certified pre-owned 2020 dodge charger r/t scat pack,"$47,238","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 2C3CDXGJ8LH232147,
pre-owned 2006 jeep wrangler unlimited,"$44,688","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1J4FA44S66P710153,
pre-owned 2022 volvo xc60 recharge plug-in hybrid t8 inscription,"$46,635","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: YV4BR0DL9N1986551,
pre-owned 2024 alfa romeo stelvio veloce,"$46,992","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: ZASPAKBN8R7D74657,
certified pre-owned 2024 ram 1500 big horn,"$47,521","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6SRFMT9RN127231,
pre-owned 2025 bmw 3 series 330i,"$58,150","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 3MW69CW00S8E74819,
pre-owned 2024 genesis g70 3.3t sport advanced,"$58,510","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMTG54SE2RU137786,
pre-owned 2004 jeep wrangler x,"$50,147","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1J4FA39S74P786447,
pre-owned 2024 genesis gv70 2.5t,"$50,227","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 5NMMADTBXRH015475,
pre-owned 2024 hyundai palisade calligraphy,"$54,659","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KM8R7DGE5RU791414,
pre-owned 2023 genesis gv80 2.5t,"$50,627","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMUHBDSB0PU147213,
pre-owned 2002 jeep wrangler sport,"$50,247","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1J4FA49S52P740621,
pre-owned 2023 nissan armada platinum,"$53,647","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: JN8AY2DB4P9833671,
certified pre-owned 2022 ram 1500 laramie longhorn,"$54,937","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6SRFKT3NN367596,
certified pre-owned 2025 ram 1500 big horn,"$53,288","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6SRFFPXSN522363,
certified pre-owned 2021 ford bronco first edition,"$55,749","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1FMEE5EP1MLA40047,
pre-owned 2024 genesis g80 3.5t,"$69,405","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMTGB4SD0RU199901,
pre-owned 2024 jeep wagoneer,"$57,329","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C4SJVAP7RS104484,
certified pre-owned 2024 ram 1500 rebel,"$57,884","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6SRFLT4RN173387,
certified pre-owned 2022 ram 2500 laramie,"$60,229","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 3C6UR5FL9NG121609,
pre-owned 2024 genesis gv80 3.5t,"$74,095","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMUHCESCXRU179259,
pre-owned 2024 genesis gv80 3.5t,"$74,470","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMUHCESC5RU184434,
pre-owned 2021 ford f-250sd lariat,"$68,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1FT7W2BTXMEE03038,
pre-owned 2024 ram 3500 laramie longhorn,"$89,557","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 3C63R3NL7RG333478,
pre-owned 2023 jeep gladiator rubicon hemi 392,"$126,271","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6JJTBG1PL524707,
pre-owned 2018 dodge challenger srt demon,"$133,246","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 2C3CDZH97JH100283,
pre-owned 2016 jeep renegade latitude,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: ZACCJABT8GPD45773,
pre-owned 2012 volvo c70,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: YV1672MC8CJ128467,
pre-owned 2015 hyundai genesis 3.8,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: KMHGN4JE6FU053445,
pre-owned 2024 kia telluride ex,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 5XYP34GCXRG504687,
pre-owned 2023 hyundai santa fe sel,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 5NMS24AJ3PH526652,
pre-owned 2023 infiniti qx60 sensory,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 5N1DL1GS7PC356052,
pre-owned 2022 ram 2500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 3C6UR5DL0NG124708,
pre-owned 2017 ram 1500 big horn,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6RR7LM8HS875144,
pre-owned 2019 jeep wrangler unlimited sport s,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C4HJXDG9KW530144,
pre-owned 2013 jeep wrangler unlimited sport,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C4HJWDG5DL546744,
new 2025 jeep wrangler 4xe rubicon,"$71,935","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C4RJXR63SW603819,
new 2025 ram 2500 laramie,"$87,930","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 3C6UR5FL7SG558424,
new 2025 ram 1500 big horn,"$64,670","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6SRFFP9SN681455,
new 2025 ram 1500 laramie,"$75,955","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6SRFJP7SN726870,
new 2025 ram 2500 tradesman,"$70,635","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 3C63R5CL2SG502004,
new 2025 ram 2500 tradesman,"$70,735","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 3C63R5CL8SG502959,
new 2025 ram 2500 laramie,"$86,490","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 3C6UR5FL5SG558423,
new 2025 ram 2500 laramie,"$91,380","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 3C63R5NL3SG508701,
new 2025 ram 1500 rho,"$86,560","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6SRFUP1SN713561,
new 2025 ram 1500 rebel,"$66,635","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6SRFLP5SN745026,
new 2025 jeep wrangler 4xe rubicon,"$69,535","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C4RJXR61SW603818,
new 2025 ram 1500 laramie,"$76,150","['Chrysler', 'Dodge', 'Jeep', 'RAM']",2,VIN: 1C6SRFJP6SN692386,
certified pre-owned 2021 jeep renegade limited,"$22,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: ZACNJDD16MPM32053,
pre-owned 2021 jeep renegade trailhawk,"$25,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: ZACNJDC13MPM13493,
certified pre-owned 2019 jeep renegade latitude,"$20,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: ZACNJBBB0KPK82518,
certified pre-owned 2024 bmw x1 xdrive28i,"$38,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: WBX73EF07R5Z87614,
certified pre-owned 2022 audi a3 40 premium,"$28,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: WAUGUDGY6NA096902,
certified pre-owned 2019 buick regal gs,"$29,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: W04GS6SS5K1015403,
pre-owned 2024 land rover range rover velar s,"$52,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: SALYJ2EX9RA369232,
certified pre-owned 2024 mitsubishi mirage g4 es,"$19,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: ML32FUFJ8RHF06503,
certified pre-owned 2022 kia sportage sx,"$26,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: KNDPR3A63N7989015,
certified pre-owned 2023 kia seltos lx,"$25,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: KNDEPCAA9P7374750,
pre-owned 2015 kia forte5 sx,"$14,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: KNAFZ5A38F5264226,
certified pre-owned 2021 hyundai palisade calligraphy,"$30,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: KM8R7DHE2MU224293,
certified pre-owned 2019 hyundai tucson sel,"$19,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: KM8J3CAL4KU967529,
certified pre-owned 2020 hyundai tucson value,"$22,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: KM8J33A46LU101759,
certified pre-owned 2024 chevrolet trax activ,"$26,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: KL77LKE27RC056473,
certified pre-owned 2024 chevrolet trax 2rs,"$24,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: KL77LJE2XRC221989,
certified pre-owned 2022 buick encore gx select,"$23,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: KL4MMDS28NB136572,
pre-owned 2013 buick encore premium,"$15,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: KL4CJDSB5DB085888,
pre-owned 2017 toyota rav4 le,"$16,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JTMZFREV3HJ142122,
certified pre-owned 2020 lexus lx 570,"$64,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JTJDY7AX3L4321409,
certified pre-owned 2019 toyota 4runner limited,"$33,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JTEZU5JR4K5200421,
pre-owned 2024 toyota 4runner sr5,"$48,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JTEMU5JR7R6229510,
certified pre-owned 2021 toyota 4runner nightshade,"$48,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JTEJU5JR8M5884017,
certified pre-owned 2022 toyota 4runner sr5,"$37,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JTEEU5JRXN5277362,
certified pre-owned 2023 toyota 4runner sr5,"$39,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JTEEU5JR3P5279652,
certified pre-owned 2018 toyota 4runner limited,"$38,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JTEBU5JR1J5527911,
certified pre-owned 2020 toyota corolla le,"$21,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JTDHPRAE4LJ064893,
certified pre-owned 2023 toyota crown xle,"$32,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JTDAAAAF4P3010050,
pre-owned 2021 infiniti qx80 luxe,"$32,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JN8AZ2AE9M9272066,
certified pre-owned 2017 nissan rogue sv,"$14,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JN8AT2MV1HW023782,
pre-owned 2023 mazda cx-5 2.5 s premium package,"$28,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: JM3KFBDMXP0190620,
pre-owned 2023 tesla model 3 base,"$26,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5YJ3E1EA9PF547317,
certified pre-owned 2021 kia sorento s,"$27,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5XYRLDLC6MG001861,
certified pre-owned 2022 kia sorento s,"$26,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5XYRL4LC7NG084377,
certified pre-owned 2023 kia sorento s,"$33,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5XYRL4LC5PG236112,
certified pre-owned 2024 kia telluride ex x-line,"$49,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5XYP3DGC0RG533745,
pre-owned 2013 bmw x5 xdrive35i,,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5UXZV4C50D0E06097,
certified pre-owned 2019 bmw x3 sdrive30i,"$24,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5UXTR7C55KLF29482,
pre-owned 2023 bmw x5 xdrive40i,"$40,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5UXCR6C05P9N46315,
certified pre-owned 2024 bmw x3 xdrive30i,"$40,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5UX53DP09R9V31313,
certified pre-owned 2024 bmw x3 xdrive30i,"$42,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5UX53DP05R9U53340,
pre-owned 2019 toyota tacoma sr,"$31,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5TFAX5GN1KX149896,
certified pre-owned 2015 toyota highlander xle v6,"$22,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5TDJKRFH5FS201169,
certified pre-owned 2022 hyundai santa fe sel,"$28,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5NMS6DAJ7NH389992,
certified pre-owned 2022 hyundai santa fe sel,"$28,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5NMS6DAJ4NH425704,
certified pre-owned 2022 hyundai santa fe limited,"$31,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5NMS4DAL4NH446429,
certified pre-owned 2022 hyundai santa fe sel,"$26,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5NMS24AJ0NH401153,
certified pre-owned 2024 nissan pathfinder platinum,"$48,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5N1DR3DJ8RC232378,
certified pre-owned 2024 lincoln corsair reserve,"$50,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5LMCJ2DA8RUL02403,
certified pre-owned 2025 honda cr-v ex,"$34,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5J6RS3H47SL006044,
certified pre-owned 2021 honda pilot special edition,"$35,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5FNYF6H27MB050010,
certified pre-owned 2022 honda pilot special edition,"$38,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 5FNYF6H21NB080959,
certified pre-owned 2020 lexus es 300h,"$34,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 58AD21B19LU010938,
certified pre-owned 2019 lexus es 350,"$29,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 58ABZ1B11KU034569,
certified pre-owned 2023 toyota camry se,"$28,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 4T1G11AK5PU787544,
certified pre-owned 2021 toyota camry se,"$26,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 4T1G11AK2MU569282,
pre-owned 2023 toyota camry se,"$26,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 4T1G11AK1PU764309,
certified pre-owned 2025 toyota camry xse,"$38,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 4T1DAACK4SU004688,
certified pre-owned 2022 toyota camry le,"$25,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 4T1C11AK8NU072978,
certified pre-owned 2017 toyota avalon limited,"$25,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 4T1BK1EB0HU254634,
pre-owned 2018 toyota camry l,"$18,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 4T1B11HK5JU519309,
certified pre-owned 2022 subaru outback limited xt,"$37,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 4S4BTGND0N3238582,
certified pre-owned 2021 volkswagen jetta 1.4t s,"$21,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3VWN57BU5MM060212,
certified pre-owned 2021 volkswagen jetta 1.4t s,"$21,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3VWC57BU5MM080662,
certified pre-owned 2022 volkswagen taos 1.5t se,"$23,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3VVPX7B29NM068322,
certified pre-owned 2024 volkswagen tiguan 2.0t se,"$27,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3VV3B7AXXRM096470,
certified pre-owned 2023 toyota tacoma sr5,"$45,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3TYCZ5AN0PT177198,
certified pre-owned 2022 toyota tacoma trd off-road,"$42,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3TMCZ5ANXNM488145,
certified pre-owned 2023 nissan sentra sv,"$23,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3N1AB8CV7PY242159,
certified pre-owned 2024 bmw 3 series 330i,"$39,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3MW69FF01R8E88286,
certified pre-owned 2022 bmw 3 series 330i xdrive,"$32,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3MW5R7J02N8C43242,
certified pre-owned 2022 bmw 3 series 330e iperformance,"$30,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3MW5P7J07N8C26507,
certified pre-owned 2024 gmc sierra 1500 at4,"$71,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3GTUUEEL2RG381638,
certified pre-owned 2022 gmc sierra 1500 slt,"$48,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3GTUUDET6NG554100,
certified pre-owned 2023 gmc terrain sle,"$25,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3GKALTEG1PL232451,
certified pre-owned 2020 chevrolet silverado 1500 ltz,"$42,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3GCUYGED6LG229717,
pre-owned 2019 chevrolet silverado 1500 rst,"$39,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3GCUYEED4KG172808,
certified pre-owned 2022 ford bronco sport big bend,"$30,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3FMCR9B69NRD79690,
certified pre-owned 2024 ford bronco sport big bend,"$33,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3FMCR9B63RRF58622,
certified pre-owned 2019 ram 2500 limited,"$55,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C6UR5SL5KG589371,
certified pre-owned 2019 ram 2500 laramie longhorn,"$58,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C6UR5LL3KG655737,
pre-owned 2018 ram 2500 laramie,"$52,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C6UR5FL7JG333130,
certified pre-owned 2015 ram 2500 tradesman,"$26,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C6UR5CJ5FG565977,
certified pre-owned 2022 ram 2500 power wagon,"$49,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C6TR5EJ1NG185977,
pre-owned 2023 ram 1500 classic tradesman,"$43,300","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C6RR7KG4PG672527,
pre-owned 2023 ram 1500 classic tradesman,"$39,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C6RR6KG4PG674904,
pre-owned 2023 ram 1500 classic tradesman,"$39,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C6RR6KG1PG674908,
pre-owned 2020 ram 3500 limited,"$56,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C63RRRLXLG176369,
certified pre-owned 2024 ram 3500 tradesman,"$61,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C63RRGLXRG274197,
certified pre-owned 2024 jeep compass trailhawk,"$32,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C4NJDDN7RT171456,
certified pre-owned 2024 jeep compass trailhawk,"$32,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C4NJDDN2RT171414,
certified pre-owned 2018 jeep compass limited,"$21,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C4NJDCBXJT112946,
pre-owned 2022 jeep compass limited,"$26,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C4NJDCB9NT148939,
certified pre-owned 2017 jeep new compass limited,"$21,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C4NJDCB7HT631897,
pre-owned 2022 jeep compass limited,"$26,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C4NJDCB1NT162916,
certified pre-owned 2020 jeep compass altitude,"$20,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 3C4NJDBB9LT132853,
certified pre-owned 2020 lexus rx 350,"$37,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 2T2HZMAAXLC159685,
certified pre-owned 2019 chevrolet silverado 1500 ld silverado custom,"$27,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 2GCRCMEC9K1186640,
certified pre-owned 2019 ford edge sel,"$18,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 2FMPK4J93KBC05578,
pre-owned 2024 chrysler pacifica hybrid select,"$41,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 2C4RC1S79RR127363,
certified pre-owned 2023 chrysler pacifica hybrid touring l,"$29,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 2C4RC1L70PR626631,
certified pre-owned 2023 chrysler voyager lx,"$24,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",3,VIN: 2C4RC1CG8PR511906,
